"","coefficients","replicate","pval","treatment_site"
"siteDB...1277",-0.570324269571756,256,1.55531146574618e-125,"siteDB"
"sitePW...1278",-0.402628561330238,256,3.2063427091104e-65,"sitePW"
"treatment20C:siteDB...1279",0.132061451791966,256,0.000111784247828927,"treatment20C:siteDB"
"treatment20C:sitePW...1280",-0.0787933837888555,256,0.0193814271901881,"treatment20C:sitePW"
"treatment20C...1281",-0.396461591662338,257,1.53786354635894e-61,"treatment20C"
"siteDB...1282",-0.758470026875507,257,2.68404604732447e-217,"siteDB"
"sitePW...1283",-0.550163694072306,257,1.94613030894257e-125,"sitePW"
"treatment20C:siteDB...1284",0.212205741666413,257,1.56789937090606e-09,"treatment20C:siteDB"
"treatment20C:sitePW...1285",0.0560185681557182,257,0.0952629821263203,"treatment20C:sitePW"
"treatment20C...1286",-0.298040060535835,258,3.97792483991909e-33,"treatment20C"
"siteDB...1287",-0.800926416027107,258,1.16613221197012e-208,"siteDB"
"sitePW...1288",-0.310546515605143,258,2.75521329709017e-40,"sitePW"
"treatment20C:siteDB...1289",0.342913073887908,258,4.6487960330174e-21,"treatment20C:siteDB"
"treatment20C:sitePW...1290",-0.231198595263611,258,3.51845955704347e-11,"treatment20C:sitePW"
"treatment20C...1291",-0.565069400566897,259,6.00630683969065e-105,"treatment20C"
"siteDB...1292",-0.475086477031236,259,1.25222734786936e-91,"siteDB"
"sitePW...1293",-0.470280404996693,259,3.80027049990643e-88,"sitePW"
"treatment20C:siteDB...1294",0.230366091313085,259,1.08213853022976e-10,"treatment20C:siteDB"
"treatment20C:sitePW...1295",0.101809796316231,259,0.00472844406547641,"treatment20C:sitePW"
"treatment20C...1296",-0.512188012489214,260,4.15775225496422e-98,"treatment20C"
"siteDB...1297",-0.628575769342119,260,6.88755929147714e-157,"siteDB"
"sitePW...1298",-0.524638322636344,260,1.99211368424457e-112,"sitePW"
"treatment20C:siteDB...1299",0.364189887168449,260,3.81757342811979e-26,"treatment20C:siteDB"
"treatment20C:sitePW...1300",0.0636617235354693,260,0.0673495675535755,"treatment20C:sitePW"
"treatment20C...1301",-0.144605218259896,261,8.04866761645708e-10,"treatment20C"
"siteDB...1302",-0.491129064786533,261,4.01161066332459e-94,"siteDB"
"sitePW...1303",-0.254224149733921,261,4.99504787626215e-28,"sitePW"
"treatment20C:siteDB...1304",-0.2340128745514,261,1.26588492005959e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1305",-0.502860403965321,261,2.4620466061176e-50,"treatment20C:sitePW"
"treatment20C...1306",-0.453658437549873,262,1.75062553084811e-79,"treatment20C"
"siteDB...1307",-0.576934365768962,262,2.73576172569286e-137,"siteDB"
"sitePW...1308",-0.51304610729638,262,4.58247589349809e-107,"sitePW"
"treatment20C:siteDB...1309",0.344183719483967,262,1.31711415310887e-24,"treatment20C:siteDB"
"treatment20C:sitePW...1310",0.23500501348326,262,2.76345489490547e-12,"treatment20C:sitePW"
"treatment20C...1311",-0.458571083250852,263,2.38819035054038e-76,"treatment20C"
"siteDB...1312",-0.640196458393754,263,3.24379948936686e-155,"siteDB"
"sitePW...1313",-0.503445713561965,263,3.05118864027863e-103,"sitePW"
"treatment20C:siteDB...1314",0.165869847042509,263,3.13961625718172e-06,"treatment20C:siteDB"
"treatment20C:sitePW...1315",0.15292777748441,263,6.79106641367593e-06,"treatment20C:sitePW"
"treatment20C...1316",-0.468263255919256,264,4.04347875896414e-90,"treatment20C"
"siteDB...1317",-0.716830134369346,264,2.32069288690158e-214,"siteDB"
"sitePW...1318",-0.57822586787612,264,2.10615208635413e-145,"sitePW"
"treatment20C:siteDB...1319",0.262046254583827,264,6.27120666692503e-15,"treatment20C:siteDB"
"treatment20C:sitePW...1320",0.130909609021634,264,6.88571912513232e-05,"treatment20C:sitePW"
"treatment20C...1321",-0.415653378395867,265,9.2698632879585e-68,"treatment20C"
"siteDB...1322",-0.683752695360841,265,6.756352090699e-176,"siteDB"
"sitePW...1323",-0.483276729624565,265,2.40600831228132e-94,"sitePW"
"treatment20C:siteDB...1324",0.25408881509645,265,3.48921502992222e-13,"treatment20C:siteDB"
"treatment20C:sitePW...1325",-0.0366920213748834,265,0.285925216610697,"treatment20C:sitePW"
"treatment20C...1326",-0.144946431043688,266,5.03313475615828e-09,"treatment20C"
"siteDB...1327",-0.412804891509138,266,1.46123342232474e-62,"siteDB"
"sitePW...1328",-0.251159256408979,266,6.06415622543363e-25,"sitePW"
"treatment20C:siteDB...1329",-0.0270373117410748,266,0.440520317978849,"treatment20C:siteDB"
"treatment20C:sitePW...1330",-0.306571887895915,266,8.98952213241542e-19,"treatment20C:sitePW"
"treatment20C...1331",-0.20920225131345,267,7.00526633657663e-18,"treatment20C"
"siteDB...1332",-0.581791413342891,267,4.51188106363222e-122,"siteDB"
"sitePW...1333",-0.412220308840706,267,4.57173549337893e-64,"sitePW"
"treatment20C:siteDB...1334",-0.0713834548603446,267,0.0457497618451045,"treatment20C:siteDB"
"treatment20C:sitePW...1335",-0.211803230196356,267,1.11107399502341e-09,"treatment20C:sitePW"
"treatment20C...1336",-0.485230202774252,268,1.33784854696936e-85,"treatment20C"
"siteDB...1337",-0.538342156747816,268,2.14785447113835e-121,"siteDB"
"sitePW...1338",-0.483323741615856,268,5.22237610695873e-94,"sitePW"
"treatment20C:siteDB...1339",0.0752480866826079,268,0.0318319647555878,"treatment20C:siteDB"
"treatment20C:sitePW...1340",0.0588300809539016,268,0.0909251442691826,"treatment20C:sitePW"
"treatment20C...1341",-0.246563107820556,269,5.67422461980134e-25,"treatment20C"
"siteDB...1342",-0.660578161490256,269,6.67489027030965e-152,"siteDB"
"sitePW...1343",-0.272184317641821,269,3.2627467570358e-32,"sitePW"
"treatment20C:siteDB...1344",0.0358976604553,269,0.318084207529231,"treatment20C:siteDB"
"treatment20C:sitePW...1345",-0.308027138091448,269,6.36191631393563e-20,"treatment20C:sitePW"
"treatment20C...1346",-0.0762176522328452,270,0.00194608002218175,"treatment20C"
"siteDB...1347",-0.644797367418789,270,2.27133706849947e-135,"siteDB"
"sitePW...1348",-0.291981474815953,270,3.4159236927328e-33,"sitePW"
"treatment20C:siteDB...1349",-0.0095761910372477,270,0.789598722518708,"treatment20C:siteDB"
"treatment20C:sitePW...1350",-0.383480904537324,270,2.1364476778337e-28,"treatment20C:sitePW"
"treatment20C...1351",-0.304503808956261,271,1.05982051491159e-35,"treatment20C"
"siteDB...1352",-0.417512301871074,271,1.34509762648672e-72,"siteDB"
"sitePW...1353",-0.36547265832239,271,3.3450026427918e-53,"sitePW"
"treatment20C:siteDB...1354",-0.1214830773769,271,0.000437577620431369,"treatment20C:siteDB"
"treatment20C:sitePW...1355",-0.0657762229740106,271,0.0533492065407939,"treatment20C:sitePW"
"treatment20C...1356",-0.438584167459046,272,2.01280103013767e-75,"treatment20C"
"siteDB...1357",-0.717331806430233,272,7.29228350036392e-196,"siteDB"
"sitePW...1358",-0.438939760755022,272,1.09276212936766e-81,"sitePW"
"treatment20C:siteDB...1359",0.269815688584814,272,5.90910030752458e-15,"treatment20C:siteDB"
"treatment20C:sitePW...1360",-0.100454668228692,272,0.00288220498480109,"treatment20C:sitePW"
"treatment20C...1361",-0.363614369636569,273,7.83340821463704e-51,"treatment20C"
"siteDB...1362",-0.598251142041295,273,5.81598974245324e-140,"siteDB"
"sitePW...1363",-0.389078245137222,273,4.83423540522754e-63,"sitePW"
"treatment20C:siteDB...1364",0.372284593573704,273,1.1401931091639e-27,"treatment20C:siteDB"
"treatment20C:sitePW...1365",-0.0708259314702131,273,0.0380120315129817,"treatment20C:sitePW"
"treatment20C...1366",-0.543072978228271,274,6.80852825659727e-93,"treatment20C"
"siteDB...1367",-0.666705161480394,274,4.53213216839927e-152,"siteDB"
"sitePW...1368",-0.410323440937218,274,4.124507671869e-65,"sitePW"
"treatment20C:siteDB...1369",0.591301352524346,274,1.96653024568263e-59,"treatment20C:siteDB"
"treatment20C:sitePW...1370",0.260001203584726,274,2.48781278818163e-13,"treatment20C:sitePW"
"treatment20C...1371",-0.346492278919741,275,2.14468406641032e-43,"treatment20C"
"siteDB...1372",-0.447181966668638,275,8.95687278279941e-79,"siteDB"
"sitePW...1373",-0.274839863419876,275,5.08476378635303e-32,"sitePW"
"treatment20C:siteDB...1374",0.0123488575748098,275,0.725090453564272,"treatment20C:siteDB"
"treatment20C:sitePW...1375",-0.140382054972851,275,4.0569412028531e-05,"treatment20C:sitePW"
"treatment20C...1376",-0.232558469616833,276,2.56132521884765e-19,"treatment20C"
"siteDB...1377",-0.394613214282195,276,2.13814052791869e-57,"siteDB"
"sitePW...1378",-0.365176537100168,276,2.35414456926766e-48,"sitePW"
"treatment20C:siteDB...1379",-0.0732865142750161,276,0.0402062093089361,"treatment20C:siteDB"
"treatment20C:sitePW...1380",-0.108651525815785,276,0.00221557289844012,"treatment20C:sitePW"
"treatment20C...1381",-0.380202310329704,277,2.86221916456565e-53,"treatment20C"
"siteDB...1382",-0.578578991847976,277,3.21359911850213e-125,"siteDB"
"sitePW...1383",-0.312658568307798,277,7.58934489631478e-41,"sitePW"
"treatment20C:siteDB...1384",0.0581458872335533,277,0.102807582455936,"treatment20C:siteDB"
"treatment20C:sitePW...1385",-0.0775786518628203,277,0.0219807758668396,"treatment20C:sitePW"
"treatment20C...1386",-0.426328225740656,278,3.91754047402361e-66,"treatment20C"
"siteDB...1387",-0.695490922883585,278,6.1346682489246e-176,"siteDB"
"sitePW...1388",-0.347209927607098,278,5.60066658125135e-53,"sitePW"
"treatment20C:siteDB...1389",0.241931371807647,278,1.42978455112988e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1390",-0.204428529786164,278,4.47277553259765e-09,"treatment20C:sitePW"
"treatment20C...1391",-0.304058645788757,279,2.1909122008406e-36,"treatment20C"
"siteDB...1392",-0.632670717439686,279,1.27595887235041e-147,"siteDB"
"sitePW...1393",-0.51111927695995,279,2.03180921078038e-99,"sitePW"
"treatment20C:siteDB...1394",0.0941884695824271,279,0.00811602312675762,"treatment20C:siteDB"
"treatment20C:sitePW...1395",0.00421323185355884,279,0.90283463050669,"treatment20C:sitePW"
"treatment20C...1396",-0.381768694934842,280,8.44627519384685e-54,"treatment20C"
"siteDB...1397",-0.550377098160129,280,1.95454071453553e-115,"siteDB"
"sitePW...1398",-0.288483856981332,280,1.86838781203416e-34,"sitePW"
"treatment20C:siteDB...1399",0.243988590829556,280,1.76240155942528e-12,"treatment20C:siteDB"
"treatment20C:sitePW...1400",-0.141099677105938,280,4.73659894568027e-05,"treatment20C:sitePW"
"treatment20C...1401",-0.325617398259373,281,1.45910714090494e-42,"treatment20C"
"siteDB...1402",-0.653717002521443,281,6.01435269700366e-165,"siteDB"
"sitePW...1403",-0.511169949037759,281,1.93555857172709e-105,"sitePW"
"treatment20C:siteDB...1404",0.0256669411631174,281,0.463162057998108,"treatment20C:siteDB"
"treatment20C:sitePW...1405",-0.100627306620658,281,0.0032885279063828,"treatment20C:sitePW"
"treatment20C...1406",-0.455133416136314,282,4.66990107678746e-78,"treatment20C"
"siteDB...1407",-0.604060592288171,282,5.79271227575682e-146,"siteDB"
"sitePW...1408",-0.469930059238407,282,1.2513065735227e-91,"sitePW"
"treatment20C:siteDB...1409",0.281168439757044,282,2.47044695621878e-16,"treatment20C:siteDB"
"treatment20C:sitePW...1410",0.0377762545042433,282,0.268738353416574,"treatment20C:sitePW"
"treatment20C...1411",-0.262306131203545,283,5.09017339129121e-28,"treatment20C"
"siteDB...1412",-0.626786901952248,283,6.7608203184005e-146,"siteDB"
"sitePW...1413",-0.389352739069739,283,5.42505545550497e-61,"sitePW"
"treatment20C:siteDB...1414",0.142609405635746,283,3.98698250053104e-05,"treatment20C:siteDB"
"treatment20C:sitePW...1415",-0.101332289912298,283,0.00262704659931538,"treatment20C:sitePW"
"treatment20C...1416",-0.306304315766154,284,6.38649062124626e-40,"treatment20C"
"siteDB...1417",-0.592501112347417,284,7.46413993175339e-145,"siteDB"
"sitePW...1418",-0.498984104558911,284,2.01767553207181e-104,"sitePW"
"treatment20C:siteDB...1419",0.0537251445449628,284,0.110496212898437,"treatment20C:siteDB"
"treatment20C:sitePW...1420",-0.0474098129363094,284,0.15581089779429,"treatment20C:sitePW"
"treatment20C...1421",-0.335322177505825,285,4.51160885235114e-42,"treatment20C"
"siteDB...1422",-0.684640874864824,285,5.03100007102512e-161,"siteDB"
"sitePW...1423",-0.387969071463458,285,9.68409802131725e-59,"sitePW"
"treatment20C:siteDB...1424",0.290122842456734,285,6.01123589210367e-16,"treatment20C:siteDB"
"treatment20C:sitePW...1425",-0.0803279412877224,285,0.0209285830361863,"treatment20C:sitePW"
"treatment20C...1426",-0.194914607200747,286,2.39770929211254e-15,"treatment20C"
"siteDB...1427",-0.448927636746702,286,1.58979947069747e-73,"siteDB"
"sitePW...1428",-0.296396415843975,286,2.74541802991552e-34,"sitePW"
"treatment20C:siteDB...1429",0.101600168093976,286,0.00349764339008989,"treatment20C:siteDB"
"treatment20C:sitePW...1430",-0.159384945220051,286,4.02858124783237e-06,"treatment20C:sitePW"
"treatment20C...1431",-0.371633339025271,287,1.56035417932422e-50,"treatment20C"
"siteDB...1432",-0.584659213846632,287,3.260015271974e-128,"siteDB"
"sitePW...1433",-0.303867910966275,287,2.4580671237545e-40,"sitePW"
"treatment20C:siteDB...1434",0.235251944391733,287,2.23947703726106e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1435",0.044605197651596,287,0.181466033419685,"treatment20C:sitePW"
"treatment20C...1436",-0.392661113423508,288,1.44460514926536e-63,"treatment20C"
"siteDB...1437",-0.714231897901811,288,3.47969670091725e-197,"siteDB"
"sitePW...1438",-0.545607621150352,288,5.42686670660395e-124,"sitePW"
"treatment20C:siteDB...1439",0.226043563853682,288,5.7700471445485e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1440",-0.017524696826801,288,0.605901318449366,"treatment20C:sitePW"
"treatment20C...1441",-0.498424438453493,289,3.29731789601058e-97,"treatment20C"
"siteDB...1442",-0.639330398477666,289,2.61742225265863e-165,"siteDB"
"sitePW...1443",-0.484798416465734,289,1.04479970180198e-100,"sitePW"
"treatment20C:siteDB...1444",0.265766605105083,289,6.42401163360949e-15,"treatment20C:siteDB"
"treatment20C:sitePW...1445",-0.0183436802848479,289,0.589553045151999,"treatment20C:sitePW"
"treatment20C...1446",-0.313536068144904,290,1.53127832491893e-39,"treatment20C"
"siteDB...1447",-0.538287725853013,290,4.65838375819114e-118,"siteDB"
"sitePW...1448",-0.373448152397567,290,1.14169780409517e-60,"sitePW"
"treatment20C:siteDB...1449",-0.247822334949904,290,2.14681720252594e-12,"treatment20C:siteDB"
"treatment20C:sitePW...1450",-0.262841950640791,290,9.39510643081468e-15,"treatment20C:sitePW"
"treatment20C...1451",-0.381448836011087,291,6.03675865420973e-59,"treatment20C"
"siteDB...1452",-0.587690585333214,291,1.64038496650707e-142,"siteDB"
"sitePW...1453",-0.385473359483917,291,8.85288051201754e-65,"sitePW"
"treatment20C:siteDB...1454",-0.00706649314205091,291,0.838933278211233,"treatment20C:siteDB"
"treatment20C:sitePW...1455",-0.211655231588267,291,5.340441070092e-10,"treatment20C:sitePW"
"treatment20C...1456",-0.406270227309487,292,1.3142053701755e-62,"treatment20C"
"siteDB...1457",-0.634390727033252,292,3.69979721781588e-155,"siteDB"
"sitePW...1458",-0.48786888786762,292,1.00354621505738e-97,"sitePW"
"treatment20C:siteDB...1459",0.16261582806792,292,3.31740780404219e-06,"treatment20C:siteDB"
"treatment20C:sitePW...1460",-0.0228148779561595,292,0.508493732939197,"treatment20C:sitePW"
"treatment20C...1461",-0.424999579763223,293,1.31037028894015e-69,"treatment20C"
"siteDB...1462",-0.548610639478388,293,1.70578025545591e-123,"siteDB"
"sitePW...1463",-0.619358519500221,293,8.16494397823307e-149,"sitePW"
"treatment20C:siteDB...1464",0.0238397913027987,293,0.488408548244901,"treatment20C:siteDB"
"treatment20C:sitePW...1465",-0.035699076313839,293,0.305744579570198,"treatment20C:sitePW"
"treatment20C...1466",-0.366428035195333,294,6.01569111350527e-50,"treatment20C"
"siteDB...1467",-0.698828791550611,294,2.88329728401336e-170,"siteDB"
"sitePW...1468",-0.303873791169073,294,3.81209620821948e-39,"sitePW"
"treatment20C:siteDB...1469",0.119947167118277,294,0.000857105226802367,"treatment20C:siteDB"
"treatment20C:sitePW...1470",-0.146316346953515,294,1.6881960012347e-05,"treatment20C:sitePW"
"treatment20C...1471",-0.250982028837051,295,1.02056136360742e-26,"treatment20C"
"siteDB...1472",-0.590980887037719,295,3.04026544839046e-129,"siteDB"
"sitePW...1473",-0.402982378460658,295,1.35821174776729e-67,"sitePW"
"treatment20C:siteDB...1474",-0.025218653762308,295,0.472105473934103,"treatment20C:siteDB"
"treatment20C:sitePW...1475",-0.229335065904714,295,8.95988278959474e-12,"treatment20C:sitePW"
"treatment20C...1476",-0.27037382763413,296,8.04364474249967e-30,"treatment20C"
"siteDB...1477",-0.50625278214647,296,4.9970157220901e-100,"siteDB"
"sitePW...1478",-0.437716832255269,296,4.41612602738665e-74,"sitePW"
"treatment20C:siteDB...1479",0.0301011351419359,296,0.377945331527907,"treatment20C:siteDB"
"treatment20C:sitePW...1480",-0.113491135870191,296,0.00100334137985799,"treatment20C:sitePW"
"treatment20C...1481",-0.371807178641427,297,1.32984632265297e-52,"treatment20C"
"siteDB...1482",-0.791342777797273,297,3.14667508418243e-216,"siteDB"
"sitePW...1483",-0.461646694219666,297,1.88112707546352e-85,"sitePW"
"treatment20C:siteDB...1484",0.231122983849646,297,1.3382952978429e-10,"treatment20C:siteDB"
"treatment20C:sitePW...1485",-0.181142559649804,297,2.01573990896692e-07,"treatment20C:sitePW"
"treatment20C...1486",-0.450401002205713,298,2.26238041106788e-76,"treatment20C"
"siteDB...1487",-0.569166069139184,298,2.60153921870819e-132,"siteDB"
"sitePW...1488",-0.42052404125425,298,1.03256980516664e-75,"sitePW"
"treatment20C:siteDB...1489",0.224724958379562,298,8.72697478828425e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1490",-0.0269801286314056,298,0.432234148496608,"treatment20C:sitePW"
"treatment20C...1491",-0.360662101685939,299,2.9380381885199e-53,"treatment20C"
"siteDB...1492",-0.713640570412019,299,1.00768279426014e-198,"siteDB"
"sitePW...1493",-0.453472603226548,299,2.22411536222641e-90,"sitePW"
"treatment20C:siteDB...1494",0.222487936111367,299,6.0043338454534e-11,"treatment20C:siteDB"
"treatment20C:sitePW...1495",-0.263232816773688,299,5.8408072650183e-15,"treatment20C:sitePW"
"treatment20C...1496",-0.447311561401026,300,1.05905079583105e-68,"treatment20C"
"siteDB...1497",-0.499129788516404,300,2.18602419682081e-95,"siteDB"
"sitePW...1498",-0.434739710798147,300,3.38715195016874e-70,"sitePW"
"treatment20C:siteDB...1499",0.0808074929009572,300,0.0254028222949567,"treatment20C:siteDB"
"treatment20C:sitePW...1500",0.0449083542606108,300,0.209671058726267,"treatment20C:sitePW"
"treatment20C...1501",-0.264609709592719,301,4.42541451115346e-27,"treatment20C"
"siteDB...1502",-0.498964531836834,301,2.35975598801271e-96,"siteDB"
"sitePW...1503",-0.444252686409045,301,1.33621744074334e-76,"sitePW"
"treatment20C:siteDB...1504",-0.0968893527530229,301,0.00672808350209677,"treatment20C:siteDB"
"treatment20C:sitePW...1505",-0.229862382444147,301,1.12293743297726e-10,"treatment20C:sitePW"
"treatment20C...1506",-0.334710416133276,302,1.05195417994986e-47,"treatment20C"
"siteDB...1507",-0.756969033286833,302,7.26771905462187e-212,"siteDB"
"sitePW...1508",-0.588041424581127,302,1.83522504554557e-140,"sitePW"
"treatment20C:siteDB...1509",0.0582315653734672,302,0.0983582893926155,"treatment20C:siteDB"
"treatment20C:sitePW...1510",0.223189081735696,302,1.01094942998053e-11,"treatment20C:sitePW"
"treatment20C...1511",-0.363959102682473,303,9.15428770804087e-54,"treatment20C"
"siteDB...1512",-0.771618204132293,303,1.05731591485248e-212,"siteDB"
"sitePW...1513",-0.470504308378342,303,1.76501970165807e-90,"sitePW"
"treatment20C:siteDB...1514",0.332864048043496,303,1.28186749057004e-21,"treatment20C:siteDB"
"treatment20C:sitePW...1515",-0.0528026795751095,303,0.116172261939951,"treatment20C:sitePW"
"treatment20C...1516",-0.227080416637047,304,8.31479711165701e-21,"treatment20C"
"siteDB...1517",-0.494591932091323,304,1.5894682029146e-86,"siteDB"
"sitePW...1518",-0.349910191066812,304,1.330756966713e-46,"sitePW"
"treatment20C:siteDB...1519",-0.0316562492811772,304,0.370442983106021,"treatment20C:siteDB"
"treatment20C:sitePW...1520",-0.199376422130362,304,9.24903859240217e-09,"treatment20C:sitePW"
"treatment20C...1521",-0.309827142084803,305,2.64008159747895e-39,"treatment20C"
"siteDB...1522",-0.658691817074523,305,9.51713097236231e-163,"siteDB"
"sitePW...1523",-0.489684307680622,305,1.232396991279e-97,"sitePW"
"treatment20C:siteDB...1524",0.185537590848159,305,8.22270776782088e-08,"treatment20C:siteDB"
"treatment20C:sitePW...1525",-0.172545856457563,305,6.28808195368312e-07,"treatment20C:sitePW"
"treatment20C...1526",-0.24930970138767,306,9.41623883497684e-26,"treatment20C"
"siteDB...1527",-0.615702559265148,306,2.52645999217132e-140,"siteDB"
"sitePW...1528",-0.289551239880745,306,1.02121443334596e-36,"sitePW"
"treatment20C:siteDB...1529",0.20905472715362,306,7.06599705893202e-10,"treatment20C:siteDB"
"treatment20C:sitePW...1530",-0.248118537723033,306,7.9539026170924e-14,"treatment20C:sitePW"
"treatment20C...1531",-0.388668034426171,307,2.14342670021385e-57,"treatment20C"
"siteDB...1532",-0.709780256853081,307,9.89897773035956e-187,"siteDB"
"sitePW...1533",-0.448703965257389,307,1.47533619082399e-81,"sitePW"
"treatment20C:siteDB...1534",0.265210922484392,307,3.9741876713916e-14,"treatment20C:siteDB"
"treatment20C:sitePW...1535",0.0188501276151775,307,0.580528252267623,"treatment20C:sitePW"
"treatment20C...1536",-0.449543163129954,308,2.31936018575351e-78,"treatment20C"
"siteDB...1537",-0.683969656195952,308,1.20397136693704e-179,"siteDB"
"sitePW...1538",-0.33995335808357,308,4.69823236879842e-53,"sitePW"
"treatment20C:siteDB...1539",0.312276731547524,308,9.70731663195036e-20,"treatment20C:siteDB"
"treatment20C:sitePW...1540",-0.295150362612188,308,1.83319412008346e-17,"treatment20C:sitePW"
"treatment20C...1541",-0.26363831412543,309,1.1658442407485e-26,"treatment20C"
"siteDB...1542",-0.56879172804667,309,1.39824169554179e-118,"siteDB"
"sitePW...1543",-0.401519697365681,309,8.21692714655135e-61,"sitePW"
"treatment20C:siteDB...1544",-0.00792853462803648,309,0.824341561392589,"treatment20C:siteDB"
"treatment20C:sitePW...1545",-0.152855152836348,309,1.1201292815998e-05,"treatment20C:sitePW"
"treatment20C...1546",-0.259753551851507,310,2.07225149195226e-27,"treatment20C"
"siteDB...1547",-0.789665113982741,310,2.41402616503812e-205,"siteDB"
"sitePW...1548",-0.333713553688422,310,2.75995519302919e-45,"sitePW"
"treatment20C:siteDB...1549",0.297034277726014,310,3.03312538955945e-17,"treatment20C:siteDB"
"treatment20C:sitePW...1550",-0.201857045587403,310,1.78909099963565e-09,"treatment20C:sitePW"
"treatment20C...1551",-0.35499978522875,311,3.49250354932705e-44,"treatment20C"
"siteDB...1552",-0.476290847719728,311,3.52014054658533e-81,"siteDB"
"sitePW...1553",-0.282632634908541,311,7.41450761039324e-31,"sitePW"
"treatment20C:siteDB...1554",0.116965160620362,311,0.00109729618980314,"treatment20C:siteDB"
"treatment20C:sitePW...1555",0.0131275160206742,311,0.705321551920988,"treatment20C:sitePW"
"treatment20C...1556",-0.283680095687405,312,2.21889723649694e-31,"treatment20C"
"siteDB...1557",-0.520087234104765,312,1.36711817851038e-102,"siteDB"
"sitePW...1558",-0.469567962272536,312,2.14394906350367e-82,"sitePW"
"treatment20C:siteDB...1559",-0.00398262254019202,312,0.907998762158249,"treatment20C:siteDB"
"treatment20C:sitePW...1560",-0.167806043713384,312,1.52745465789041e-06,"treatment20C:sitePW"
"treatment20C...1561",-0.331884694916032,313,1.20007338833266e-43,"treatment20C"
"siteDB...1562",-0.527334945146673,313,3.34818989453866e-111,"siteDB"
"sitePW...1563",-0.364584846737926,313,4.03212530261277e-57,"sitePW"
"treatment20C:siteDB...1564",0.056526053577323,313,0.0987527778221122,"treatment20C:siteDB"
"treatment20C:sitePW...1565",-0.227788843636859,313,1.78418593925722e-11,"treatment20C:sitePW"
"treatment20C...1566",-0.166865961512808,314,5.66086358521738e-12,"treatment20C"
"siteDB...1567",-0.390659967870425,314,1.20796642344139e-58,"siteDB"
"sitePW...1568",-0.415558288749551,314,6.43858050244003e-63,"sitePW"
"treatment20C:siteDB...1569",-0.239544851253947,314,9.66764986693137e-12,"treatment20C:siteDB"
"treatment20C:sitePW...1570",-0.145784435207125,314,2.94950105149775e-05,"treatment20C:sitePW"
"treatment20C...1571",-0.362445401795673,315,4.08364020385752e-51,"treatment20C"
"siteDB...1572",-0.585087126696057,315,3.99823665393983e-130,"siteDB"
"sitePW...1573",-0.322635177022924,315,9.05508235060971e-46,"sitePW"
"treatment20C:siteDB...1574",0.16711146683565,315,1.57778381453867e-06,"treatment20C:siteDB"
"treatment20C:sitePW...1575",-0.194056490602349,315,1.00436373341584e-08,"treatment20C:sitePW"
"treatment20C...1576",-0.338621869987921,316,1.6131267792142e-40,"treatment20C"
"siteDB...1577",-0.47909917575999,316,9.88529547889278e-83,"siteDB"
"sitePW...1578",-0.339010981882875,316,6.59695650685493e-44,"sitePW"
"treatment20C:siteDB...1579",0.0850202585298271,316,0.0160036903542179,"treatment20C:siteDB"
"treatment20C:sitePW...1580",0.00888489054202976,316,0.796781634190842,"treatment20C:sitePW"
"treatment20C...1581",-0.281984832432394,317,1.52406615491866e-31,"treatment20C"
"siteDB...1582",-0.476494572672582,317,2.14115508303987e-86,"siteDB"
"sitePW...1583",-0.301507717600479,317,6.4539907565192e-38,"sitePW"
"treatment20C:siteDB...1584",-0.217036177193812,317,1.10401140122822e-09,"treatment20C:siteDB"
"treatment20C:sitePW...1585",-0.14367682768656,317,1.87184863600676e-05,"treatment20C:sitePW"
"treatment20C...1586",-0.428872381803848,318,4.80423034579365e-79,"treatment20C"
"siteDB...1587",-0.587558202671353,318,1.68741799880293e-149,"siteDB"
"sitePW...1588",-0.554967388680949,318,7.17794488128511e-137,"sitePW"
"treatment20C:siteDB...1589",0.0302761449333667,318,0.366978512116272,"treatment20C:siteDB"
"treatment20C:sitePW...1590",-0.0545405867908853,318,0.0989527219531499,"treatment20C:sitePW"
"treatment20C...1591",-0.108574327141558,319,2.9945384820227e-06,"treatment20C"
"siteDB...1592",-0.456508477749951,319,6.01616636236666e-79,"siteDB"
"sitePW...1593",-0.283132133158043,319,1.47985738512363e-33,"sitePW"
"treatment20C:siteDB...1594",-0.255242993740604,319,1.61260158075767e-13,"treatment20C:siteDB"
"treatment20C:sitePW...1595",-0.240690563314182,319,1.85988922258919e-13,"treatment20C:sitePW"
"treatment20C...1596",-0.324640554130625,320,1.10173791003038e-39,"treatment20C"
"siteDB...1597",-0.50302501941637,320,1.38645674163019e-98,"siteDB"
"sitePW...1598",-0.366113809753484,320,4.03174562693158e-55,"sitePW"
"treatment20C:siteDB...1599",0.0518919361071143,320,0.135575859319879,"treatment20C:siteDB"
"treatment20C:sitePW...1600",-0.0879217648180064,320,0.0101907261899263,"treatment20C:sitePW"
"treatment20C...1601",-0.27010177553629,321,2.53996701104089e-28,"treatment20C"
"siteDB...1602",-0.494983606170195,321,6.79381839217853e-93,"siteDB"
"sitePW...1603",-0.325347481752684,321,5.71779615825261e-43,"sitePW"
